Srno,RecipeName,TranslatedRecipeName,Ingredients,TranslatedIngredients,PrepTimeInMins,CookTimeInMins,TotalTimeInMins,Servings,Cuisine,Course,Diet,Instructions,TranslatedInstructions,URL
1913,Assamese Poita Bhat With Aloo Pitika Recipe,Assamese Poita Bhat With Aloo Pitika Recipe,"1 cup Cooked rice - soaked in 2 cups water over night,1/4 cup Curd (Dahi / Yogurt) - or ½ cup buttermilk,2 tablespoon Onions - chopped,2 Green Chillies - finely chopped,Salt - to taste,3 Potatoes (Aloo),1/2 teaspoon Turmeric powder (Haldi),1 tablespoon Mustard oil,2 Green Chillies,Salt - to taste","1 cup Cooked rice - soaked in 2 cups water over night,1/4 cup Curd (Dahi / Yogurt) - or ½ cup buttermilk,2 tablespoon Onions - chopped,2 Green Chillies - finely chopped,Salt - to taste,3 Potatoes (Aloo),1/2 teaspoon Turmeric powder (Haldi),1 tablespoon Mustard oil,2 Green Chillies,Salt - to taste",5,20,25,2,Assamese,North Indian Breakfast,Gluten Free,"To prepare Assamese Poita Bhat With Aloo Pitika Recipe, soak leftover rice rice in 2 cups water overnight.Next morning, add beaten curd or buttermilk and mix well in a mixing bowl. Add salt, chopped onions and green chilies. Keep aside.To prepare aloo pitika, boil potatoes, peel the skin and mash it well. Make sure no lumpy pieces are present.Heat mustard oil in a kadai and when oil turns smoking hot, add turmeric powder.Whisk it quickly and pour it into mashed potatoes. Mix well.Add chopped green chilies and mix again. Aloo pitika is ready.Serve Assamese Poita Bhat With Aloo Pitika Recipe for breakfast.
","To prepare Assamese Poita Bhat With Aloo Pitika Recipe, soak leftover rice rice in 2 cups water overnight.Next morning, add beaten curd or buttermilk and mix well in a mixing bowl. Add salt, chopped onions and green chilies. Keep aside.To prepare aloo pitika, boil potatoes, peel the skin and mash it well. Make sure no lumpy pieces are present.Heat mustard oil in a kadai and when oil turns smoking hot, add turmeric powder.Whisk it quickly and pour it into mashed potatoes. Mix well.Add chopped green chilies and mix again. Aloo pitika is ready.Serve Assamese Poita Bhat With Aloo Pitika Recipe for breakfast.",http://www.archanaskitchen.com/assamese-poita-bhat-with-aloo-pitika-recipe
1914,Chicken Taquitos Recipe - A Classic Mexican Appetizer,Chicken Taquitos Recipe - A Classic Mexican Appetizer,"4 Tomatoes,1/3 cup Onions - finely chopped,1 Green Chillies - finely chopped,1/4 teaspoon Cumin powder (Jeera),Salt - to taste,1 teaspoon Sugar,Coriander (Dhania) Leaves - a small bunch finely chopped,2 teaspoons Tabasco Original - Hot Sauce,1/4 cup Homemade tomato puree,1 cup Makki Ka Atta (Yellow Corn Meal Flour),3/4 cup All Purpose Flour (Maida),Salt - salt to taste,Water - water as required,1 tablespoon Extra Virgin Olive Oil,300 grams Chicken breasts - cut into small strips,6 cloves Garlic - chopped,2 tablespoons Taco seasoning,1/2 cup Cheddar cheese - grated","4 Tomatoes,1/3 cup Onions - finely chopped,1 Green Chillies - finely chopped,1/4 teaspoon Cumin powder (Jeera),Salt - to taste,1 teaspoon Sugar,Coriander (Dhania) Leaves - a small bunch finely chopped,2 teaspoons Tabasco Original - Hot Sauce,1/4 cup Homemade tomato puree,1 cup Makki Ka Atta (Yellow Corn Meal Flour),3/4 cup All Purpose Flour (Maida),Salt - salt to taste,Water - water as required,1 tablespoon Extra Virgin Olive Oil,300 grams Chicken breasts - cut into small strips,6 cloves Garlic - chopped,2 tablespoons Taco seasoning,1/2 cup Cheddar cheese - grated",10,25,35,4,Mexican,Appetizer,Non Vegeterian,"To begin making the Chicken Taquitos Recipe, we will first make the tomato salsa.To make the tomato salsa We will first cook the tomatoes in a pressure cooker. Add half the tomatoes and place it in the pressure cooker along with 2 tablespoons of water. Allow it to pressure cook for 2 whistles.After 2 whistles, turn off the heat and allow the pressure to release naturally. Once the pressure releases, open the cooker, drain out the excess water and allow the tomatoes to cool completely.Once the tomatoes are cooled, peel the skin off the tomatoes and chop them fine. Place the chopped tomatoes in a mixing bowl. Add the onions, green chillies, salt, sugar, cumin powder, Tabasco sauce, tomato puree and coriander leaves. Mix the tomato Salsa well to combine. Check the taste and keep the Mexican salsa aside.To make the Chicken Taquito FillingHeat a skillet with oil, on medium heat, add the garlic and saute till it releases flavours for a few second. Add the chicken, 3 tablespoons of the freshly made tomato salsa, mix well and allow the chicken to cook until it is tender and just about done. This will take about 3 to 5 minutes. Once done, add salt and taco seasoning and continue to cook for about two more minutes, until the chicken is well cooked. Transfer Chicken Taquito Filling to a bowl and set aside. To make the corn tortillasIn a medium bowl, mix together the maize flour, all purpose flour, salt and mix well. Make a smooth firm dough using the required amount of water. Knead for a good 5 minutes until the dough is smooth.Place the dough in a bowl, cover with a tight fitting lid or a plastic wrap and allow it to rest for half an hour.Preheat a cast iron skillet or or a heavy bottomed skillet.Divide dough into 6 to 8 to equal size balls. Using a rolling pin, dust the dough portions on flour and roll out into a 6 inch diameter circle.Place the rolled out tortillas on to the preheated skillet and allow to cook for approximately 30 seconds. Flip over to the other side and cook the tortillas. To assemble the Chicken TaquitosPreheat an oven to 200 degree Celsius.Place a tortilla on the working counter, smear some tomato salsa on it, place the chicken filling in the center, top with some grated cheese, sprinkle some taco seasoning and close the tortilla like a rolling, fastening it with toothpicks to hold the chicken taquito. This way assemble the rest of the Chicken Taquitos and place them on a baking tray. Flash bake the Chicken Taquitos in the oven for a good 15-20 minutes, until the tortillas are nice and crisp.Once done, remove from the oven and serve hot immediately.Serve the Chicken Taquitos as a starter/ party appetizer over along with Mexican Vegetarian Bean & Cheese Enchiladas as a main course and a Rich Dark Chocolate Mousse for dessert to make your party a complete hit with family and friends.
","To begin making the Chicken Taquitos Recipe, we will first make the tomato salsa.To make the tomato salsa We will first cook the tomatoes in a pressure cooker. Add half the tomatoes and place it in the pressure cooker along with 2 tablespoons of water. Allow it to pressure cook for 2 whistles.After 2 whistles, turn off the heat and allow the pressure to release naturally. Once the pressure releases, open the cooker, drain out the excess water and allow the tomatoes to cool completely.Once the tomatoes are cooled, peel the skin off the tomatoes and chop them fine. Place the chopped tomatoes in a mixing bowl. Add the onions, green chillies, salt, sugar, cumin powder, Tabasco sauce, tomato puree and coriander leaves. Mix the tomato Salsa well to combine. Check the taste and keep the Mexican salsa aside.To make the Chicken Taquito FillingHeat a skillet with oil, on medium heat, add the garlic and saute till it releases flavours for a few second. Add the chicken, 3 tablespoons of the freshly made tomato salsa, mix well and allow the chicken to cook until it is tender and just about done. This will take about 3 to 5 minutes. Once done, add salt and taco seasoning and continue to cook for about two more minutes, until the chicken is well cooked. Transfer Chicken Taquito Filling to a bowl and set aside. To make the corn tortillasIn a medium bowl, mix together the maize flour, all purpose flour, salt and mix well. Make a smooth firm dough using the required amount of water. Knead for a good 5 minutes until the dough is smooth.Place the dough in a bowl, cover with a tight fitting lid or a plastic wrap and allow it to rest for half an hour.Preheat a cast iron skillet or or a heavy bottomed skillet.Divide dough into 6 to 8 to equal size balls. Using a rolling pin, dust the dough portions on flour and roll out into a 6 inch diameter circle.Place the rolled out tortillas on to the preheated skillet and allow to cook for approximately 30 seconds. Flip over to the other side and cook the tortillas. To assemble the Chicken TaquitosPreheat an oven to 200 degree Celsius.Place a tortilla on the working counter, smear some tomato salsa on it, place the chicken filling in the center, top with some grated cheese, sprinkle some taco seasoning and close the tortilla like a rolling, fastening it with toothpicks to hold the chicken taquito. This way assemble the rest of the Chicken Taquitos and place them on a baking tray. Flash bake the Chicken Taquitos in the oven for a good 15-20 minutes, until the tortillas are nice and crisp.Once done, remove from the oven and serve hot immediately.Serve the Chicken Taquitos as a starter/ party appetizer over along with Mexican Vegetarian Bean & Cheese Enchiladas as a main course and a Rich Dark Chocolate Mousse for dessert to make your party a complete hit with family and friends.",https://www.archanaskitchen.com/chicken-taquitos-recipe-a-classic-mexican-appetizer
1915,लोबिया मसाला रेसिपी - Lobia Masala (Recipe In Hindi), Lobia Masala (Recipe In Hindi),"1 कप लोबिया,1/4 कप टमाटर प्यूरी,1 छोटा चमच्च जीरा,1 इंच अदरक - छील कर कस ले,1 हरी मिर्च - बारीक काट ले,1 छोटा चमच्च हल्दी पाउडर,1 छोटा चमच्च धनिया पाउडर,1 छोटा चमच्च लाल मिर्च पाउडर,1 छोटा चमच्च शक्कर,1 छोटा चमच्च निम्बू का रस - या इमली का पानी,1 बड़ा चमच्च तेल,नमक - स्वाद अनुसार,हरा धनिया - थोड़ा (गार्निश के लिए)","1 cup cowpea, 1/4 cup tomato puree, 1 teaspoon cumin seeds, 1 inch ginger - peel and tighten, 1 green chili - finely chopped, 1 teaspoon turmeric powder, 1 teaspoon coriander powder, 1 teaspoon red chilli Powder, 1 teaspoon sugar, 1 teaspoon lemon juice - or tamarind water, 1 tablespoon oil, salt - as per taste, coriander leaves - little (for garnish)",10,35,45,3,Punjabi,Lunch,High Protein Vegetarian,"लोबिया मसाला बनाने के लिए सबसे पहले लोबिया को 2 घंटे के लिए पानी में भिगो दे. अब एक प्रेशर कुकर में 1 कप पानी के साथ इन्हे डाले और नरम होने  तक पका ले. पकने के बाद पानी निकाल ले और अलग से रख दे.  अब एक कढ़ाई में तेल गरम करें। उसमे कसी हुई अदरक डाले और 20 सेकण्ड्स तक पकाए। 20 सेकण्ड्स बाद इसमें टमाटर डाले और टमाटर के नरम होने तक पकाए। नरम होने के बाद इसमें हल्दी पाउडर, धनिया पाउडर, गरम मसाला पाउडर , हरी मिर्च, नमक और लोबिया डाले।  मिलाए, आंच धीमी करें और 15 मिनट तक पकने दे. उसके बाद निम्बू का रस डाले और हरे धनिये से गार्निश करें। लोबिया मसाला को बूंदी रायता और तवा पराठे के साथ दिन के खाने के लिए परोसे।
","To make lobia masala, first soak the lobia in water for 2 hours. Now put them in a pressure cooker with 1 cup of water and cook till it becomes soft. After cooking, drain the water and keep it aside. Now heat oil in a pan. Add grated ginger and cook for 20 seconds. After 20 seconds, add tomatoes and cook till the tomatoes become soft. After softening, add turmeric powder, coriander powder, garam masala powder, green chillies, salt and cowpea. Mix, reduce the heat and let it cook for 15 minutes. After that add lemon juice and garnish with green coriander. Serve the Lobiya Masala with Bundi Raita and Tawa Paratha for dinner.",https://www.archanaskitchen.com/lobia-masala-recipe-in-hindi
1916,Lebanese Style Mujaddara Recipe,Lebanese Style Mujaddara Recipe,"1 cup Basmati rice,1 cup Masoor Dal (Whole),3 Onions - thinly sliced,1 teaspoon Cumin seeds (Jeera),1/2 teaspoon Black pepper powder - pound,1/2 teaspoon Cinnamon Powder (Dalchini) - pound,1/2 teaspoon Red Chilli powder,2 tablespoons Badam (Almond) - boiled and skin peeled,1 Lemon juice,Salt - to taste,Sunflower Oil - for cooking,1 cup Hung Curd (Greek Yogurt) - for serving,2 sprig Coriander (Dhania) Leaves","1 cup Basmati rice,1 cup Masoor Dal (Whole),3 Onions - thinly sliced,1 teaspoon Cumin seeds (Jeera),1/2 teaspoon Black pepper powder - pound,1/2 teaspoon Cinnamon Powder (Dalchini) - pound,1/2 teaspoon Red Chilli powder,2 tablespoons Badam (Almond) - boiled and skin peeled,1 Lemon juice,Salt - to taste,Sunflower Oil - for cooking,1 cup Hung Curd (Greek Yogurt) - for serving,2 sprig Coriander (Dhania) Leaves",15,30,45,4,Middle Eastern,Main Course,Vegetarian,"We begin making the Lebanese Style Mujaddara Recipe by parboiling the Masoor dal in a pressure cooker for about 2 whistle and let the pressure release naturally. Remove and keep it aside.Then in the same pressure cooker, heat oil and add the pound pepper and cinnamon sticks. Add the sliced onions and sauté till it is nice and brown.Add all the spice powders and sauté for 10 minutes, once done keep some aside for the garnish.Add the soaked rice and sauté for few more minutes, then transfer the par boiled dal,season it with salt and pepper. Add 2 cups of water and cook it for 2 whistle and simmer in low heat for 10 minutes.Once the pressure has released naturally, toss the rice with some olive oil and garnish it with sauteed onions that was kept aside and with chopped coriander leaves.Serve the Lebanese Style Mujaddara Recipe can be served as a one pot dish for a Sunday lunch.
","We begin making the Lebanese Style Mujaddara Recipe by parboiling the Masoor dal in a pressure cooker for about 2 whistle and let the pressure release naturally. Remove and keep it aside.Then in the same pressure cooker, heat oil and add the pound pepper and cinnamon sticks. Add the sliced onions and sauté till it is nice and brown.Add all the spice powders and sauté for 10 minutes, once done keep some aside for the garnish.Add the soaked rice and sauté for few more minutes, then transfer the par boiled dal,season it with salt and pepper. Add 2 cups of water and cook it for 2 whistle and simmer in low heat for 10 minutes.Once the pressure has released naturally, toss the rice with some olive oil and garnish it with sauteed onions that was kept aside and with chopped coriander leaves.Serve the Lebanese Style Mujaddara Recipe can be served as a one pot dish for a Sunday lunch.
",https://www.archanaskitchen.com/lebanese-style-mujaddara-recipe
1918,Sindhi Kheerni Recipe - Sindhi Seviyan Kheer,Sindhi Kheerni Recipe - Sindhi Seviyan Kheer,"1/2 teaspoon Cardamom Powder (Elaichi),50 grams Thin Semiya (Seviyan),1-1/2 liter Milk,Saffron strands - a few,1/2 cup Sugar,4 Badam (Almond) - chopped,4 Pistachios - chopped","1/2 teaspoon Cardamom Powder (Elaichi),50 grams Thin Semiya (Seviyan),1-1/2 liter Milk,Saffron strands - a few,1/2 cup Sugar,4 Badam (Almond) - chopped,4 Pistachios - chopped",5,25,30,4,Sindhi,Dessert,Vegetarian,"To begin making the Sindhi Kheerni Recipe, in a sauce bring the milk to a rolling boil. Once the milk has boiled, reduce the flame, and allow the milk to simmer on low flame, until it reduces to half it's quantity. This process will take a good 20 minutes. Ensure the milk is stirred occasionally. Once the milk is reduced, add the cardamom powder, and a few strands of saffron. Next, to this add, the sugar and mix vigorously until the sugar melts. Finally, add in the thin seviyan and wait until the seviyan wilts down and becomes soft. Turn off the flame, transfer the Sindhi Kheerni to a serving platter and garnish with some crushed almonds and pistachiosServe Sindhi Kheerni Recipe with Puri and Jeera Aloo Sabzi for a lazy Sunday breakfast. You could also serve the kheerni after a meal of Make The Hare Pyaz Ki Puri Along With Methi Chana For A Weekend Breakfast!
","To begin making the Sindhi Kheerni Recipe, in a sauce bring the milk to a rolling boil. Once the milk has boiled, reduce the flame, and allow the milk to simmer on low flame, until it reduces to half it's quantity. This process will take a good 20 minutes. Ensure the milk is stirred occasionally. Once the milk is reduced, add the cardamom powder, and a few strands of saffron. Next, to this add, the sugar and mix vigorously until the sugar melts. Finally, add in the thin seviyan and wait until the seviyan wilts down and becomes soft. Turn off the flame, transfer the Sindhi Kheerni to a serving platter and garnish with some crushed almonds and pistachiosServe Sindhi Kheerni Recipe with Puri and Jeera Aloo Sabzi for a lazy Sunday breakfast. You could also serve the kheerni after a meal of Make The Hare Pyaz Ki Puri Along With Methi Chana For A Weekend Breakfast!",https://www.archanaskitchen.com/sindhi-kheerni-recipe-sindhi-seviyan-kheer
1919,Papaya Basil Smoothie With Chia Seeds Recipe,Papaya Basil Smoothie With Chia Seeds Recipe,"1 cup Papaya - frozen,6 Basil leaves,1-1/2 cup Milk,1 tablespoon Honey - optional,2 tablespoon Chia Seeds - soaked,2 tablespoon Badam (Almond) - chopped","1 cup Papaya - frozen,6 Basil leaves,1-1/2 cup Milk,1 tablespoon Honey - optional,2 tablespoon Chia Seeds - soaked,2 tablespoon Badam (Almond) - chopped",5,5,10,2,Continental,World Breakfast,Vegan,"To begin making the Papaya Basil Smoothie recipe with chia seeds, add all the ingredients except chia seeds and chopped almond into a blender and blend till smooth.Once the mixture is smooth, add chia seeds and chopped almond. Mix it well.After mixing well, pour them in glass and serve chilled.Serve Papaya Basil Smoothie With Chia Seeds on its own or along with Scrambled Egg Cucumber sandwich for a healthy and filling breakfast.
","To begin making the Papaya Basil Smoothie recipe with chia seeds, add all the ingredients except chia seeds and chopped almond into a blender and blend till smooth.Once the mixture is smooth, add chia seeds and chopped almond. Mix it well.After mixing well, pour them in glass and serve chilled.Serve Papaya Basil Smoothie With Chia Seeds on its own or along with Scrambled Egg Cucumber sandwich for a healthy and filling breakfast.",https://www.archanaskitchen.com/papaya-basil-smoothie-with-chia-seeds-recipe
1920,Whole Wheat Methi Garlic Naan Recipe  | Oven Method with yeast,Whole Wheat Methi Garlic Naan Recipe  | Oven Method with yeast,"2 cups Whole Wheat Flour,2 teaspoons Active dry yeast,1 teaspoon Salt,1 teaspoon Sugar,6 cloves Garlic - finely chopped,100 grams Methi Leaves (Fenugreek Leaves) - finely chopped,1/4 cup Curd (Dahi / Yogurt),1 tablespoon Sunflower Oil,Butter - for greasing Naan","2 cups Whole Wheat Flour,2 teaspoons Active dry yeast,1 teaspoon Salt,1 teaspoon Sugar,6 cloves Garlic - finely chopped,100 grams Methi Leaves (Fenugreek Leaves) - finely chopped,1/4 cup Curd (Dahi / Yogurt),1 tablespoon Sunflower Oil,Butter - for greasing Naan",120,20,140,12,North Indian Recipes,Dinner,Vegetarian,"To begin making the Whole Wheat Methi Garlic Naan recipe, first prep all the ingredients and keep them ready.Into a large mixing bowl, add the flour, salt, sugar and yeast. Combine all the dry ingredients.Make a well in the center, add the Methi leaves, garlic, yogurt and little lukewarm water at a time and knead well to make smooth dough.Drizzle a little oil on the top and knead until the dough is smooth for about 3 to 4 minutes.Cover the dough with a lid or a kitchen towel and allow the dough to rise in room temperature for at least 2 hours until it has risen in size.Once the dough has risen, we will now prep for baking the Naan.Preheat the oven to 250 C for about 20 minutes.In this 20 minutes, we will roll the dough out into ovals and allow it to rest for 15 minutes.Divide the dough into 10 to 12 portions. Dust in flour and roll into an oval of 1/4 inch thickness.Place the rolled Whole Wheat Methi Garlic Naan into a greased and dusted baking sheet and continue the remaining process of the remaining dough.Cover the rolled dough with a kitchen towel.Allow the dough to rest for about 15 to 20 minutes in the baking sheet.Once rested and the oven is well preheated, place the Whole Wheat Methi Garlic Naan in the oven and bake on high heat for about 10 to 12 minutes until you notice the golden crust on the top.Once the Whole Wheat Methi Garlic Naan has a golden crust, remove from the oven and smear it with butter and serve hot.Serve the Whole Wheat Methi Garlic Naan recipe along with Matar Paneer and Dal Makhani for a wholesome lunch or dinner.
","To begin making the Whole Wheat Methi Garlic Naan recipe, first prep all the ingredients and keep them ready.Into a large mixing bowl, add the flour, salt, sugar and yeast. Combine all the dry ingredients.Make a well in the center, add the Methi leaves, garlic, yogurt and little lukewarm water at a time and knead well to make smooth dough.Drizzle a little oil on the top and knead until the dough is smooth for about 3 to 4 minutes.Cover the dough with a lid or a kitchen towel and allow the dough to rise in room temperature for at least 2 hours until it has risen in size.Once the dough has risen, we will now prep for baking the Naan.Preheat the oven to 250 C for about 20 minutes.In this 20 minutes, we will roll the dough out into ovals and allow it to rest for 15 minutes.Divide the dough into 10 to 12 portions. Dust in flour and roll into an oval of 1/4 inch thickness.Place the rolled Whole Wheat Methi Garlic Naan into a greased and dusted baking sheet and continue the remaining process of the remaining dough.Cover the rolled dough with a kitchen towel.Allow the dough to rest for about 15 to 20 minutes in the baking sheet.Once rested and the oven is well preheated, place the Whole Wheat Methi Garlic Naan in the oven and bake on high heat for about 10 to 12 minutes until you notice the golden crust on the top.Once the Whole Wheat Methi Garlic Naan has a golden crust, remove from the oven and smear it with butter and serve hot.Serve the Whole Wheat Methi Garlic Naan recipe along with Matar Paneer and Dal Makhani for a wholesome lunch or dinner.",http://www.archanaskitchen.com/whole-wheat-methi-garlic-naan-recipe-oven-method-with-yeast
1921,Savory Oatmeal Bowl with Sautéed Spinach and Corn Recipe,Savory Oatmeal Bowl with Sautéed Spinach and Corn Recipe,"1/4 cup Rolled Oats Or Instant Oats - 40 grams,1 1/2 cup Water,4 cloves Garlic,1 cup Spinach - washed and chopped,1/2 cup Sweet corn,1 tablespoon Red Chilli flakes,1 tablespoon Dried Thyme Leaves,Salt - to taste","1/4 cup Rolled Oats Or Instant Oats - 40 grams,1 1/2 cup Water,4 cloves Garlic,1 cup Spinach - washed and chopped,1/2 cup Sweet corn,1 tablespoon Red Chilli flakes,1 tablespoon Dried Thyme Leaves,Salt - to taste",10,15,25,1,World Breakfast,Vegetarian,Vegetarian,"We begin making the Savory Oatmeal Bowl with Sautéed Spinach and Corn Recipe by heating a flat skillet with oil and sautéing the garlic for few seconds and then add your sweet corn. Give it a toss for 10 more seconds.Then you can add your shredded spinach and sautéing till the leaves get cooked. Do not overcook it.Add in your seasoning and salt at the same time and mix well. Keep it aside.Now to make the oats, take a sauce pan, add in the oats and water and by using whisk keep stirring till it thickens. Make sure it does not form a lump. This will take you about 5 minutes.To plate, take a wide bowl, add in your oats mixture and drop you’re topping on top and serve.Serve the Savory Oatmeal Bowl with Sautéed Spinach and Corn Recipe as a morning breakfast or just as an evening snack along with Muskmelon (Kharbuj) Juice Recipe or a Qahwa | Arabic Coffee Recipe.
","We begin making the Savory Oatmeal Bowl with Sautéed Spinach and Corn Recipe by heating a flat skillet with oil and sautéing the garlic for few seconds and then add your sweet corn. Give it a toss for 10 more seconds.Then you can add your shredded spinach and sautéing till the leaves get cooked. Do not overcook it.Add in your seasoning and salt at the same time and mix well. Keep it aside.Now to make the oats, take a sauce pan, add in the oats and water and by using whisk keep stirring till it thickens. Make sure it does not form a lump. This will take you about 5 minutes.To plate, take a wide bowl, add in your oats mixture and drop you’re topping on top and serve.Serve the Savory Oatmeal Bowl with Sautéed Spinach and Corn Recipe as a morning breakfast or just as an evening snack along with Muskmelon (Kharbuj) Juice Recipe or a Qahwa | Arabic Coffee Recipe.",https://www.archanaskitchen.com/savory-oatmeal-bowl-with-sauteed-spinach-and-corn-recipe
1922,Marghi Na Farcha Recipe - Parsi Crispy Fried Chicken,Marghi Na Farcha Recipe - Parsi Crispy Fried Chicken,"300 grams Chicken thighs - preferable with bones,1 teaspoon Red Chilli powder,1/2 teaspoon Turmeric powder (Haldi),1-1/2 inch Ginger,6 cloves Garlic,4 Green Chillies,Salt - to taste,1 Onion - chopped,1 tablespoon Coriander (Dhania) Leaves - chopped,1 teaspoon Cumin seeds (Jeera),1 inch Cinnamon Stick (Dalchini),1/2 cup Whole Wheat Bread crumbs - for coating,Sunflower Oil - required for deep frying","300 grams Chicken thighs - preferable with bones,1 teaspoon Red Chilli powder,1/2 teaspoon Turmeric powder (Haldi),1-1/2 inch Ginger,6 cloves Garlic,4 Green Chillies,Salt - to taste,1 Onion - chopped,1 tablespoon Coriander (Dhania) Leaves - chopped,1 teaspoon Cumin seeds (Jeera),1 inch Cinnamon Stick (Dalchini),1/2 cup Whole Wheat Bread crumbs - for coating,Sunflower Oil - required for deep frying",15,30,45,3,Parsi Recipes,Main Course,Non Vegeterian,"To begin making the Marghi Na Farcha recipe, pound cloves and cinnamon into powder in a mortar pestle.Into a blender add onions, green chilies, ginger, garlic cloves, cumin seeds, fresh coriander leaves and make a paste by adding very little water.Wash chicken well. Add red chili powder, turmeric powder, masala paste, cloves and cinnamon powder along with salt. Mix well. Leave the chicken pieces to marinate in the masala for 4 to 6 hours in the refrigerator.Heat oil in a deep bottom pan for frying. Coat the marinated chicken pieces in bread crumbs.Add the pieces to hot oil and fry until golden brown on all sides and chicken in cooked well.Remove from oil, and drain it on kitchen towel. Serve hot.Serve Marghi Na Farcha along with Tomato Garlic Chutney or Mint Chutney as party appetisers.
","To begin making the Marghi Na Farcha recipe, pound cloves and cinnamon into powder in a mortar pestle.Into a blender add onions, green chilies, ginger, garlic cloves, cumin seeds, fresh coriander leaves and make a paste by adding very little water.Wash chicken well. Add red chili powder, turmeric powder, masala paste, cloves and cinnamon powder along with salt. Mix well. Leave the chicken pieces to marinate in the masala for 4 to 6 hours in the refrigerator.Heat oil in a deep bottom pan for frying. Coat the marinated chicken pieces in bread crumbs.Add the pieces to hot oil and fry until golden brown on all sides and chicken in cooked well.Remove from oil, and drain it on kitchen towel. Serve hot.Serve Marghi Na Farcha along with Tomato Garlic Chutney or Mint Chutney as party appetisers.",https://www.archanaskitchen.com/marghi-na-farcha-recipe-parsi-crispy-fried-chicken
1923,Spaghetti Aglio Olio Pasta Recipe with Bacon,Spaghetti Aglio Olio Pasta Recipe with Bacon,"400 grams Spaghetti Pasta,10 cloves Garlic,3 tablespoons Extra Virgin Olive Oil,2 teaspoons Red Chilli flakes,2 teaspoons Mixed Herbs (Dried),6 Bacon strips - cut into small pieces,Salt - to taste,2 tablespoons Parmesan cheese,1 Stalk Parsley leaves - chopped","400 grams Spaghetti Pasta,10 cloves Garlic,3 tablespoons Extra Virgin Olive Oil,2 teaspoons Red Chilli flakes,2 teaspoons Mixed Herbs (Dried),6 Bacon strips - cut into small pieces,Salt - to taste,2 tablespoons Parmesan cheese,1 Stalk Parsley leaves - chopped",10,35,45,4,Italian Recipes,Dinner,Non Vegeterian,"To begin making the Bacon Spaghetti Aglio Olio Pasta Recipe, boil the spaghetti pasta first. Heat a sauce pan with enough water and allow it to come to a brisk boil. Once the water starts to boil, add your spaghetti pasta,  and 1/4 teaspoon salt.Boil the pasta until it is al dente; that is just cooked. When the pasta is cooked, strain the water and run it under cold tap water - this will stop the cooking process and the spaghetti pasta will remain firm.Drizzle some olive oil over the spaghetti pasta and toss well. Keep the pasta aside.Heat a sauce pan and add the chopped bacon strips and cook until the bacon has become crisp. Once done take them out, leaving the excess fat in the pan. You can discard the fat or use the same fat instead of olive oil to make your Aglio Olio pasta..Drizzle about 2 tablespoon of olive oil into the same pan, add garlic and sauté until it is lightly brown.Add in red chilli flakes, dried herbs and stir for a few seconds. Stir in the cooked pasta and toss well.Once the spaghetti pasta is well combined with the herbs, stir in the crispy bacon strips and toss well. Sprinkle salt and check if the seasonings are perfect. Adjust the salt and seasoning according to your taste.Once done, turn off the heat.Transfer the Bacon Spaghetti Aglio Olio Pasta onto a serving plate and grate some parmesan cheese on top  top. Garnish with chopped parsley and serve.Serve the Bacon Spaghetti Aglio Olio Pasta Recipe along with Herbed Dinner Rolls Recipe and Cream of Celery Soup for a delicious Italian Dinner at home with friends and family.
","To begin making the Bacon Spaghetti Aglio Olio Pasta Recipe, boil the spaghetti pasta first. Heat a sauce pan with enough water and allow it to come to a brisk boil. Once the water starts to boil, add your spaghetti pasta,  and 1/4 teaspoon salt.Boil the pasta until it is al dente; that is just cooked. When the pasta is cooked, strain the water and run it under cold tap water - this will stop the cooking process and the spaghetti pasta will remain firm.Drizzle some olive oil over the spaghetti pasta and toss well. Keep the pasta aside.Heat a sauce pan and add the chopped bacon strips and cook until the bacon has become crisp. Once done take them out, leaving the excess fat in the pan. You can discard the fat or use the same fat instead of olive oil to make your Aglio Olio pasta..Drizzle about 2 tablespoon of olive oil into the same pan, add garlic and sauté until it is lightly brown.Add in red chilli flakes, dried herbs and stir for a few seconds. Stir in the cooked pasta and toss well.Once the spaghetti pasta is well combined with the herbs, stir in the crispy bacon strips and toss well. Sprinkle salt and check if the seasonings are perfect. Adjust the salt and seasoning according to your taste.Once done, turn off the heat.Transfer the Bacon Spaghetti Aglio Olio Pasta onto a serving plate and grate some parmesan cheese on top  top. Garnish with chopped parsley and serve.Serve the Bacon Spaghetti Aglio Olio Pasta Recipe along with Herbed Dinner Rolls Recipe and Cream of Celery Soup for a delicious Italian Dinner at home with friends and family.",http://www.archanaskitchen.com/spaghetti-aglio-olio-pasta-recipe-with-bacon
